Engine,buy_now,item_url,WoF expires,Seats,Cylinders,Import history,Stereo description,Transmission,Model detail,location,Number of owners,Body,Registration expires,Body style,Number plate,Engine size,AA Inspection Report,History,4WD,Fuel type,asking_price,Kilometres,start_price
"8 cylinder, 3997",[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2159918098.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,Jan 2020,7,,,,Tiptronic,SUV,"['North Shore, Auckland, NZ']",,"Black, RV/SUV",,,GGZ461,,,"2 owners, Imported",Yes,Diesel,"['$24,900']","138,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2054972316.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,5,,,,Automatic,B Sport,"[""Napier, Hawke's Bay, NZ""]",,"White, Hatchback",,,HFE521,1320,,,,Petrol,"['$5,990']","136,889",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2047640781.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,,,Automatic,HYBRID 2.0 I-L EYESIGHT,"['Timaru, Timaru - Oamaru, NZ']",,"PEARL, 5 door, RV/SUV",,,,2000,,,Yes,Hybrid,"['$21,750']","58,460",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150987928.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,,Automatic,LTZ,"['Hamilton, Waikato, NZ']",,"Nitrate Silver, 5 door, RV/SUV",,,LUH837,1364,,,,Petrol,"['$25,990']","17,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2060041256.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,,,,,Automatic,RSZ,"['Christchurch City, Canterbury, NZ']",,"Black, Van",,,,1800,,,,Petrol,"['$5,990']","125,890",[]
,[],https://www.trademe.co.nz/motors/used-cars/great-wall/auction-2159524694.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,May 2020,5,,,,Manual,V200 Tdi,"['Waitakere, Auckland, NZ']",,"Black, 5 door, Ute",Expired,,HFJ925,1996,,"2 owners, NZ New",,Diesel,"['$15,000']","65,315",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2147728982.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,CD(s),Automatic,Facelift Model Low Km's,"['Christchurch City, Canterbury, NZ']",,"Blue, 5 door, Hatchback",,,,1300,,,,Petrol,"['$6,950']","43,478",[]
,[],https://www.trademe.co.nz/motors/used-cars/chevrolet/auction-2056503003.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,Jul 2019,5,,,,Automatic,K1500 Ss,"['Wellington City, Wellington, NZ']",,"Black, 4 door, Ute",Jun 2019,,,6000,,"5+ owners, Imported",Yes,Petrol,"['$38,000']","224,894",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149241115.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,5,,,,Manual,1.8lt RS 6-Speed Manual,"['Christchurch City, Canterbury, NZ']",,"Blue, 5 door, Hatchback",,,,1800,,,,Petrol,"['$11,898']","95,466",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2160386890.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,,5,,NZ New,"CD(s), MP3 Input, Radio",Tiptronic,LS 2.0 Sportback *NZ NEW*,"['Auckland City, Auckland, NZ']",,"White, 5 door, Hatchback",,,JSQ558,2000,,,,Petrol,"['$14,950']","70,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2047756522.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,,"CD(s), Radio",Automatic,G4 2.0I Sports,"['Manukau, Auckland, NZ']",,"Blue, 5 door, Sedan",,,,2000,,,,Petrol,"['$10,580']","63,198",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2155624720.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,4,,,,Automatic,E 4WD Freestyle Cab GSX C/C 6AT,"['Tauranga, Bay of Plenty, NZ']",,"Aluminium Metallic, Ute",,,,3198,,,,Diesel,"['$54,395']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2156780865.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,,,NZ New,CD(s),Manual,HSV GTO COUPE,"['Hamilton, Waikato, NZ']",,"Silver Metallic, 2 door, Coupe",,,BFN980,5665,,,,Petrol,"['$59,990']","67,231",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2055417005.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,350XV 4WD High Spec LOW KM,"['Auckland City, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,,3500,,,,Petrol,"['$10,990']","26,991",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2147868559.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,CD(s),Automatic,523d Diesel Auto,"['Auckland City, Auckland, NZ']",,"Brown, 4 door, Sedan",,,,1995,,,,Diesel,"['$24,990']","85,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155927024.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,5,,,"CD(s), Radio",Automatic,15RS Type V,"['Manukau, Auckland, NZ']",,"Gray, 5 door, RV/SUV",,,,1500,,,,Petrol,"['$12,870']","29,120",[]
"6 cylinder, 3378","['$6,250']",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155653659.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,Aug 2019,7,,Imported,,Automatic,Prado,"['Manukau, Auckland, NZ']",,"Green, 5 door, Station Wagon",Aug 2019,,BGT332,,,,Yes,Petrol,[],"319,996","['$6,250.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2158481378.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,Dec 2019,2,,,,Automatic,,"['Opotiki, Bay of Plenty, NZ']",,"Blue, 3 door, RV/SUV",Aug 2019,,TQ7024,2438,,,,Petrol,"['$4,500']","217,483",[]
,[],https://www.trademe.co.nz/motors/used-cars/skoda/auction-2154795041.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,Nov 2019,5,,NZ New,,Automatic,Wagon 81Kw Tsi 7Dsg,"['Auckland City, Auckland, NZ']",,"White, 5 door, Station Wagon",Expired,,KFH615,1197,,,,Petrol,"['$15,950']","47,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2046006114.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,Aug 2019,5,,,,Automatic,CDX,"['Hamilton, Waikato, NZ']",,"Red, 4 door, Sedan",Jun 2019,,JBQ244,1796,,"2 owners, NZ New",,Petrol,"['$14,500']","27,068",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2058081673.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,,,NZ New,,Automatic,LTD 2.5 DIESEL 4X4 NZ NEW,"['Auckland City, Auckland, NZ']",,"Purple Grey, 5 door, RV/SUV",,,EDE371,2497,,,Yes,Diesel,"['$10,990']","172,219",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2044984730.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,5,,,,Automatic,Urban LX,"['Hamilton, Waikato, NZ']",,"Orange, Station Wagon",,,JCC271,1998,,,,Petrol,"['$21,990']","58,645",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2158459215.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,,5,,Imported,"CD(s), Radio",Automatic,20XXT 4WD,"['Waitakere, Auckland, NZ']",,"Black, 4 door, RV/SUV",,,,1997,,,Yes,Petrol,"['$11,550']","85,460",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2147869612.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,CD(s),Automatic,Facelift model,"['Christchurch City, Canterbury, NZ']",,"Gold, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,950']","83,791",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2153134963.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,Dec 2019,7,,,,Automatic,I Sav E70,"[""Hastings, Hawke's Bay, NZ""]",,"Blue, RV/SUV",Expired,,EGQ552,4799,,"3 owners, NZ New",Yes,Petrol,"['$13,750']","169,182",[]
"4 cylinder, 1998","['$14,990']",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2152225157.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,Feb 2020,2,,,,Manual,,"['Porirua, Wellington, NZ']",,"Grey, Convertible",Aug 2019,,GRY975,,,"2 owners, Imported",,Petrol,[],"60,250","['$12,990.00']"
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2159974203.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,NZ New,CD(s),Automatic,Wildtrak 3.2L Diesel 4WD 6sp Auto,"['Auckland City, Auckland, NZ']",,"White, 4 door, Ute",,,JWA504,3198,,,Yes,Diesel,"['$49,990']","39,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/peugeot/auction-2156874523.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,5,,,CD(s),Automatic,PREMIUM,"['North Shore, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,,1590,,,,Petrol,"['$11,450']","102,235",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2155314440.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,5,,NZ New,,Automatic,VF Sedan  V6,"['Christchurch City, Canterbury, NZ']",,"White, 4 door, Sedan",,,HJA610,2997,,,,Petrol,"['$17,350']","98,263",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2056756111.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,5,,,,Automatic,"PHV, Camchain, nice n tidy","['Manukau, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1800,,,,Plug-in hybrid,"['$14,420']","96,374",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2159950903.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,Imported,"CD(s), Radio",Automatic,WAGON 2000CC LOW 83KM STUNNING!,"['North Shore, Auckland, NZ']",,"Black, 5 door, Station Wagon",,,5294,2000,,,,Petrol,"['$13,480']","83,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/lexus/auction-2160987688.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,,,,,,Automatic,F Sport RWD 2.5P Hybrid Sedan/4 ECVT (ISXSF-NM1),"['North Shore, Auckland, NZ']",,,,Sedan,MCY596,2494,,,,Petrol,"['$38,995']","75,363",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2150791055.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,7,,,,Automatic,Allspace R-Line TSi 4WD DSG,"['Hamilton, Waikato, NZ']",,"Orange, RV/SUV",,,MCK562,1984,,,Yes,Petrol,"['$66,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2053756418.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,7,,,,Automatic,GXL 3.5L,"['Auckland City, Auckland, NZ']",,"BLACK, RV/SUV",,,HWT421,3456,,,,Petrol,"['$36,990']","66,400",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2046301929.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,Aug 2020,5,,,,Automatic,St-L,"['Upper Hutt City, Wellington, NZ']",,"Red, 5 door, RV/SUV",,,KTM702,1997,,"1 owner, NZ New",,Petrol,"['$24,999']","14,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2057270952.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,5,,NZ New,,Automatic,VF CALAIS-V V6 AT,"['Auckland City, Auckland, NZ']",,"Green, 4 door, Sedan",,,JBB20,3564,,,,Petrol,"['$23,950']","107,168",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2045932450.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,5,,NZ New,Radio,Automatic,2WD Touring **Turbo**NZ NEW** LATEST MODEL WITH BA,"['Hamilton, Waikato, NZ']",,"White Orchid Pearl, 5 door, RV/SUV",,,LDE146,1500,,,,Petrol,"['$33,990']","17,104",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2160464009.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,,5,,,CD(s),Automatic,"S-LINE, 2.0 FACELIFT, LEATHER, ALLOYS, TIDY","['Auckland City, Auckland, NZ']",,"White, 5 door, Station Wagon",,,,1980,,,,Petrol,"['$7,995']","129,917",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2151019693.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,Dec 2019,5,,,,Automatic,,"['Hamilton, Waikato, NZ']",,"Black, Sedan",Expired,,JRW737,1980,,"1 owner, Imported",,Petrol,[],"151,500","['$1,450.00']"
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2049027435.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,5,,,,Automatic,RS 1.5 Honda Certified Used with 3 year warranty,"['Tauranga, Bay of Plenty, NZ']",,"White Orchid Pearl, 5 door, Hatchback",,,LPC329,1496,,,,Petrol,"['$24,990']","8,761",[]
"8 cylinder, 2800",[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2161501983.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,,,,,Manual,Club Coupe,"['North Shore, Auckland, NZ']",,"black, 2 door, Coupe",Jun 2019,,OP274,,,"3 owners, NZ New",,Petrol,[],"63,917","['$55,000.00']"
"4 cylinder, 1968",[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2160930235.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,Mar 2020,5,,NZ New,,Automatic,DC 4M BiTDI 8sp CANOPY / TINTS ,"['North Shore, Auckland, NZ']",,"White, 4 door, Ute",Nov 2019,,LUB475,,,,Yes,Diesel,[],"54,500","['$35,495.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2161335100.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,5,,,,Automatic,"vvti camchian, low kms","['Manukau, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,920']","45,252",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155560005.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,Jun 2020,5,,,,Automatic,Glx,"['Dunedin, Otago, NZ']",,"Blue, 5 door, Hatchback",Oct 2019,,CHH589,1794,,"2 owners, NZ New",,Petrol,"['$5,130']","229,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2046906035.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,,,,,,,Titanium 2.0L Bi Turbo,"['Christchurch City, Canterbury, NZ']",,"Blue Reflex, RV/SUV",,,LWA950,1996,,,,Diesel,"['$68,990']","14,306",[]
"4 cylinder, 2143",[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2056309588.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,Aug 2019,3,,,,Manual,MB416,"['Christchurch City, Canterbury, NZ']",,"White, 5 door, Van",Aug 2019,,HPF542,,,"1 owner, NZ New",,Diesel,"['$29,900']","312,558",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2058132618.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,5,,Imported,"CD(s), Radio",Automatic,250G+ Push Start+Alloys+Reverse Camera!!,"['Manukau, Auckland, NZ']",,"SILVER, 4 door, Sedan",,,,2500,,,,Petrol,"['$10,400']","91,600",[]
"4 cylinder, 2000",[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2055564275.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,Feb 2020,,,NZ New,,Tiptronic,2.0 TSI Turbo 4-Motion,"['Warkworth, Auckland, NZ']",,"Grey, 5 door, RV/SUV",Feb 2020,,HKW433,,,,Yes,Petrol,"['$15,900']","109,100",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2156649657.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,,,NZ New,Radio,Automatic,Ti,"['Franklin, Auckland, NZ']",,"Black Metallic, 5 door, RV/SUV",,,LYU532,3498,,,Yes,Petrol,"['$65,995']","4,155",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2149115361.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,,,NZ New,CD(s),Automatic,Titanium 1.0 Ecoboost,"['Christchurch City, Canterbury, NZ']",,"Lightning Blue, RV/SUV",,,LTS18,998,,,,Petrol,"['$23,880']","13,600",[]
"6 cylinder, 2967",[],https://www.trademe.co.nz/motors/used-cars/jaguar/auction-2056521625.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,Jul 2019,5,,,,Automatic,Prem.Lux.3.0 V6,"['North Shore, Auckland, NZ']",,"Metallic British Racing Green , 4 door, Sedan",Nov 2019,,HLE401,,,"2 owners, Imported",,Petrol,"['$24,000']","47,700",[]
"4 cylinder, 1368",[],https://www.trademe.co.nz/motors/used-cars/alfa-romeo/auction-2047489946.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,Apr 2020,5,,,,Automatic,Turbo TCT,"['Auckland City, Auckland, NZ']",,"Red, 3 door, Hatchback",Mar 2020,,FUB792,,,"1 owner, NZ New",,Petrol,"['$12,500']","48,380",[]
"4 cylinder, 1598",[],https://www.trademe.co.nz/motors/used-cars/mini/auction-2153082976.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,Feb 2020,4,,,,Manual,Cooper S,"['Palmerston North, Manawatu, NZ']",,"Silver, 2 door, Hatchback",Jun 2019,,JPG147,,,"2 owners, NZ New",,Petrol,"['$9,500']","101,116",[]
,[],https://www.trademe.co.nz/motors/used-cars/smart/auction-2149507528.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,Jul 2019,2,,,,Tiptronic,Coupe,"['Auckland City, Auckland, NZ']",,"White, 1 door, Hatchback",Sep 2019,,DFH786,698,,"1 owner, NZ New",,Petrol,"['$6,900']","64,912",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150987581.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,,Automatic,LTZ,"['Hamilton, Waikato, NZ']",,"White, 5 door, RV/SUV",,,LUJ3,1364,,,,Petrol,"['$25,990']","16,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150992775.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,7,,,,Automatic,2.4 vvti 4WD 7 Seat Camera Keyless,"['North Shore, Auckland, NZ']",,"Silver, 5 door, RV/SUV",,,,2400,,,Yes,Petrol,"['$14,600']","59,695",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2149496381.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,,5,,NZ New,,Automatic,GLX 1.4L AUTO (NZNEW),"['Te Awamutu, Waikato, NZ']",,"Silver, 5 door, Hatchback",,,JAZ240,1400,,,,Petrol,"['$14,950']","56,301",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152046629.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,7,,,,Automatic,4WD GXL 2.8DT SUV/5 6AT (GFSTX-SI2),"['North Shore, Auckland, NZ']",,"Silver Sky, Station Wagon",,,LMG230,2755,,,,Diesel,"['$47,995']","24,220",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2151933944.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,5,,NZ New,"CD(s), Radio",Automatic,LX URBAN 2.0L 2WD,"['Auckland City, Auckland, NZ']",,"Gold, 5 door, RV/SUV",,,JSM925,1999,,,,Petrol,"['$21,995']","102,642",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2159951256.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,,,Automatic,350GT,"['Christchurch City, Canterbury, NZ']",,"Grey, 4 door, Sedan",,,,3498,,,,Petrol,"['$12,990']","39,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2151727684.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,8,,,,Automatic,3.5X,"['Manukau, Auckland, NZ']",,"Silver, 4 door, Van",,,,3450,,,,Petrol,"['$14,990']","103,626",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2059140869.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,,5,,,,Automatic,TSi R-Line 85kW,"['Hamilton, Waikato, NZ']",,"Silver, Hatchback",,,MCK565,999,,,,Petrol,"['$32,990']",less than 1000,[]
"4 cylinder, 1995",[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2060176994.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,Dec 2019,4,,,,Automatic, (Sought after Coupe Model),"['North Shore, Auckland, NZ']",,"Black, 2 door, Coupe",Jun 2019,,KGL914,,,"2 owners, Imported",,Petrol,"['$11,300']","76,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2150986574.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,5,,,CD(s),Automatic,"1.8 TURBO, LEATHER, ALLOYS, CHAIN DRIVEN, 4 X NEW","['Auckland City, Auckland, NZ']",,"Silver, 5 door, Station Wagon",,,,1780,,,,Petrol,"['$6,995']","120,872",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149486424.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,8,,Imported,,Automatic,Prado 3 Litre Diesel - 8 Seater,"['Christchurch City, Canterbury, NZ']",,"Gold Grey, RV/SUV",,,ECA42,3000,,,,Diesel,"['$10,850']","265,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2061150656.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,,,,,Automatic,SSV-REDLIN,"['Christchurch City, Canterbury, NZ']",,"Red, Ute",,,PK053,6200,,,,Petrol,"['$54,990']","20,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2149360703.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,,Manual,DC,"['Tauranga, Bay of Plenty, NZ']",,"Black, Ute",,,JWK328,1968,,,Yes,Diesel,"['$39,990']","82,811",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2055187855.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,5,,,,Automatic,"new tyres, new shape, very tidy","['Christchurch City, Canterbury, NZ']",,"Silver, 5 door, Hatchback",,,,1200,,,,Petrol,"['$10,420']","75,822",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2056606773.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,5,,,,Automatic,"Skyactive, facelift, low ks","['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$8,490']","47,047",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2054278564.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,5,,NZ New,CD(s),Manual,LT 2.8 4X2 Manual,"['Auckland City, Auckland, NZ']",,"Silver, 4 door, Ute",,,JSW389,2776,,,,Diesel,"['$29,999']","42,634",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2047956690.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,,,NZ New,,Automatic,DC 4M HL,"['Hamilton, Waikato, NZ']",,"Grey, Ute",,,KAS273,1968,,,,Diesel,"['$39,990']","90,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2047556629.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,NZ New,"CD(s), Radio",Automatic,SR 4WD 3.0TD DC in AUTO,"[""Hastings, Hawke's Bay, NZ""]",,"GLACIER WHITE, 4 door, Ute",,,HPG778,2982,,,Yes,Diesel,"['$31,995']","140,630",[]
"8 cylinder, 4999",[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2160059008.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,Aug 2019,6,,,,Automatic,500 ZG,"['Auckland City, Auckland, NZ']",,"Black, 4 door, Sedan",Aug 2019,,HF6,,,"1 owner, NZ New",,Petrol,"['$38,000']","96,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152100537.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,8,,,,Automatic,240S 8SEAT,"['Christchurch City, Canterbury, NZ']",,"Pearl, Van",,,JWHA10,2400,,,,Petrol,"['$21,990']","116,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2053858886.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,Oct 2019,,,Imported,,,,"['Queenstown, Otago, NZ']",,"Brown, RV/SUV",Aug 2019,,GEM810,2980,,,Yes,Diesel,"['$12,500']","475,858",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2052271217.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,5,,,,Automatic,Urban Ex 2.0P/6At/Sw,"['Auckland City, Auckland, NZ']",,"SILVER, RV/SUV",,,KTE19,1999,,,,Petrol,"['$27,890']","35,760",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2158855661.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,May 2020,,,,,Automatic,Fs 1.6 Gdi Dct Abs,"['Auckland City, Auckland, NZ']",,"Green, Hatchback",,,,1591,,"New, Imported",,Petrol,[],"72,000","['$5,300.00']"
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2158759743.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,,5,,,CD(s),Automatic,1.5C,"['North Shore, Auckland, NZ']",,"Liquid Platinum Metallic, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,795']","69,830",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150994084.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,5,,,,Automatic,1.5 Smart City-SUV,"['Manukau, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,,1500,,,,Petrol,"['$11,420']","43,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2158899657.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,Nov 2019,5,,,,Manual,D/Cab Gl,"['Paeroa, Waikato, NZ']",,"White, Ute",Jul 2019,,GDM894,2477,,"3 owners, NZ New",Yes,Diesel,"['$24,990']","112,100",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2051557486.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,3,,,,Automatic,Regius Ace,"['Auckland City, Auckland, NZ']",,"SILVER, Van",,,KGL644,1990,,,,Petrol,"['$25,990']","45,120",[]
